time,X,Y,actual_cytokine_concentration,predicted_cytokine_concentration
79.0,33.0,24.0,1.371145e-05,0.06471108
79.0,22.0,16.0,1.4768597e-05,0.06294833
79.0,22.0,18.0,1.6863896e-05,0.06289689
79.0,38.0,9.0,1.6536167e-05,0.061615985
79.0,7.0,27.0,9.569179e-06,0.06372534
79.0,29.0,13.0,1.6974867e-05,0.06232963
79.0,39.0,36.0,2.0851834e-05,0.06015454
79.0,22.0,13.0,2.158594e-05,0.06302427
79.0,24.0,20.0,1.3715726e-05,0.06265019
79.0,15.0,38.0,1.8433593e-05,0.06291108
79.0,14.0,27.0,1.6045686e-05,0.06326066
79.0,9.0,11.0,1.2236308e-05,0.06730144
79.0,15.0,15.0,1.4879089e-05,0.06349097
79.0,20.0,38.0,1.815179e-05,0.06211863
79.0,39.0,33.0,1.7679129e-05,0.059904616
79.0,9.0,33.0,1.393409e-05,0.063467726
79.0,21.0,15.0,1.3933136e-05,0.0630462
79.0,19.0,32.0,1.2078204e-05,0.06272094
79.0,42.0,30.0,1.2758157e-05,0.06020282
79.0,28.0,33.0,2.0330726e-05,0.060880583
79.0,41.0,16.0,1.3376091e-05,0.0680853
79.0,34.0,7.0,1.445417e-05,0.061733644
79.0,32.0,7.0,1.4280725e-05,0.062215727
79.0,31.0,12.0,1.8121198e-05,0.062000018
79.0,27.0,26.0,1.4486748e-05,0.06139354
79.0,21.0,8.0,1.6219123e-05,0.06335376
79.0,18.0,18.0,2.2267066e-05,0.06318568
79.0,20.0,19.0,1.8467565e-05,0.06302212
79.0,32.0,42.0,1.187285e-05,0.06189863
79.0,28.0,26.0,1.7231336e-05,0.060927313
79.0,26.0,35.0,1.5920616e-05,0.06014381
79.0,27.0,14.0,1.5680187e-05,0.0625581
79.0,23.0,21.0,1.5417814e-05,0.0627176
79.0,33.0,21.0,1.7244765e-05,0.061268847
79.0,36.0,39.0,1.9214662e-05,0.059927028
79.0,7.0,19.0,1.4657611e-05,0.0640385
79.0,30.0,28.0,1.9273268e-05,0.060927194
79.0,24.0,32.0,1.190435e-05,0.061596137
79.0,10.0,32.0,1.3887726e-05,0.063422605
79.0,9.0,37.0,1.658834e-05,0.063383386
79.0,37.0,35.0,2.34239e-05,0.05998693
79.0,39.0,25.0,1.575067e-05,0.06255148
79.0,33.0,11.0,1.4648461e-05,0.061512034
79.0,36.0,8.0,1.625154e-05,0.06084762
79.0,20.0,25.0,1.373423e-05,0.06286584
79.0,22.0,29.0,1.7815506e-05,0.06246422
79.0,25.0,18.0,1.805485e-05,0.06261931
79.0,36.0,18.0,1.5261148e-05,0.067090675
79.0,27.0,13.0,1.8371053e-05,0.0625997
79.0,16.0,29.0,1.1152571e-05,0.06307523
79.0,19.0,29.0,1.2986809e-05,0.062831685
79.0,42.0,25.0,1.043982e-05,0.059824746
79.0,31.0,28.0,1.7449205e-05,0.06330256
79.0,16.0,36.0,1.8131073e-05,0.06288318
79.0,42.0,11.0,1.32666555e-05,0.07150732
79.0,26.0,17.0,1.924936e-05,0.06254427
79.0,29.0,41.0,1.4719194e-05,0.07051359
79.0,25.0,21.0,1.4605854e-05,0.062474947
79.0,21.0,28.0,1.7016235e-05,0.06265865
79.0,20.0,16.0,1.4204927e-05,0.06309329
79.0,36.0,9.0,1.7320597e-05,0.060710233
79.0,22.0,30.0,1.9153662e-05,0.062395673
79.0,11.0,9.0,1.4747263e-05,0.06763278
79.0,16.0,12.0,1.6327802e-05,0.063592896
79.0,19.0,18.0,2.237805e-05,0.063116476
79.0,7.0,42.0,1.2338193e-05,0.0634111
79.0,7.0,14.0,1.1937673e-05,0.065955386
79.0,37.0,41.0,1.6798598e-05,0.060226124
79.0,42.0,31.0,1.2893887e-05,0.06030802
79.0,15.0,26.0,1.5364487e-05,0.06321399
79.0,7.0,32.0,1.2948991e-05,0.06362049
79.0,38.0,39.0,1.9731426e-05,0.06024186
79.0,41.0,32.0,1.3473064e-05,0.06018625
79.0,32.0,38.0,1.469725e-05,0.06626831
79.0,39.0,11.0,1.7516975e-05,0.067757115
79.0,10.0,15.0,1.4680511e-05,0.064144835
79.0,8.0,32.0,1.5221474e-05,0.06355445
79.0,43.0,5.0,3.1206258e-07,0.0728101
79.0,33.0,22.0,1.497404e-05,0.062069338
79.0,35.0,38.0,1.7901833e-05,0.0603355
79.0,34.0,20.0,1.5473655e-05,0.062575445
79.0,31.0,17.0,1.6601129e-05,0.061308187
79.0,35.0,8.0,1.7469769e-05,0.06123094
79.0,13.0,11.0,1.6328233e-05,0.06454508
79.0,27.0,36.0,1.6909946e-05,0.061196964
79.0,38.0,23.0,1.50903625e-05,0.06792532
79.0,33.0,13.0,1.4507324e-05,0.06118111
79.0,31.0,29.0,1.7194126e-05,0.06482713
79.0,42.0,20.0,1.5094864e-05,0.061026733
79.0,24.0,12.0,2.0102778e-05,0.06290065
79.0,35.0,33.0,1.4411898e-05,0.06387906
79.0,34.0,41.0,1.2900898e-05,0.060180526
79.0,15.0,22.0,1.4562261e-05,0.063300714
79.0,38.0,36.0,2.2323933e-05,0.05996267
79.0,42.0,41.0,1.16403635e-05,0.06114767
79.0,16.0,33.0,1.5838925e-05,0.062973306
79.0,20.0,39.0,1.6932385e-05,0.06199537
79.0,35.0,10.0,1.3713008e-05,0.06089328
79.0,28.0,29.0,2.3034841e-05,0.06035481
79.0,32.0,12.0,1.5743173e-05,0.06171332
79.0,11.0,41.0,1.0567807e-05,0.063154384
79.0,28.0,13.0,1.7807906e-05,0.06247906
79.0,40.0,24.0,1.4274043e-05,0.061456244
79.0,40.0,35.0,1.8007144e-05,0.06027512
79.0,27.0,33.0,1.9236777e-05,0.06018917
79.0,35.0,27.0,1.8130644e-05,0.07115893
79.0,7.0,9.0,1.4184291e-05,0.061706822
79.0,21.0,21.0,1.9713534e-05,0.06289576
79.0,11.0,29.0,1.9464549e-05,0.06341915
79.0,29.0,29.0,1.965525e-05,0.060377758
79.0,9.0,24.0,1.3111679e-05,0.06365822
79.0,29.0,28.0,2.2522227e-05,0.060294192
79.0,27.0,21.0,1.4639582e-05,0.06209032
79.0,25.0,8.0,1.5323169e-05,0.06294756
79.0,17.0,30.0,1.1000057e-05,0.06297426
79.0,37.0,37.0,1.806808e-05,0.059915286
79.0,21.0,31.0,1.5502106e-05,0.062501356
79.0,41.0,38.0,1.3736982e-05,0.06076972
79.0,33.0,34.0,1.780258e-05,0.06850426
79.0,8.0,30.0,1.41565415e-05,0.06359641
79.0,14.0,33.0,1.9035973e-05,0.063125715
79.0,16.0,7.0,1.4810065e-05,0.065516934
79.0,19.0,23.0,1.6090537e-05,0.062999114
79.0,29.0,12.0,1.8023551e-05,0.062390845
79.0,41.0,27.0,1.17910695e-05,0.05984388
79.0,20.0,13.0,1.4958527e-05,0.06317125
79.0,34.0,16.0,1.5901252e-05,0.06053416
79.0,21.0,36.0,1.6992039e-05,0.062065583
79.0,34.0,24.0,1.3580558e-05,0.068906054
79.0,25.0,7.0,1.3325863e-05,0.06299226
79.0,41.0,12.0,1.4352392e-05,0.07245545
79.0,38.0,33.0,2.1951559e-05,0.059939843
79.0,42.0,10.0,1.3530668e-05,0.072356924
79.0,8.0,20.0,1.4095952e-05,0.06385909
79.0,42.0,18.0,1.4048511e-05,0.06259154
79.0,32.0,34.0,1.9753215e-05,0.07084499
79.0,22.0,36.0,1.8024582e-05,0.061727267
79.0,37.0,17.0,1.5995623e-05,0.069566175
79.0,23.0,13.0,2.1090129e-05,0.06295
79.0,29.0,9.0,1.4038625e-05,0.062540755
79.0,33.0,8.0,1.6041793e-05,0.061902624
79.0,19.0,14.0,1.4908388e-05,0.06321584
79.0,26.0,38.0,1.5689098e-05,0.060830634
79.0,27.0,24.0,1.6626975e-05,0.061723214
79.0,38.0,34.0,2.3572547e-05,0.059894007
79.0,17.0,33.0,1.5435058e-05,0.062887356
79.0,36.0,25.0,1.4303695e-05,0.070974335
79.0,36.0,40.0,1.6275568e-05,0.05995838
79.0,31.0,14.0,1.411053e-05,0.06176875
79.0,24.0,13.0,1.8919605e-05,0.06287311
79.0,22.0,17.0,1.6220538e-05,0.06292252
79.0,13.0,10.0,2.1361851e-05,0.065130755
79.0,31.0,7.0,1.5494716e-05,0.062380057
79.0,33.0,28.0,1.5641825e-05,0.0708193
79.0,18.0,24.0,1.4560313e-05,0.06304829
79.0,30.0,7.0,1.5084005e-05,0.0625128
79.0,28.0,17.0,1.4721344e-05,0.062225204
79.0,20.0,24.0,1.4456642e-05,0.06289457
79.0,32.0,33.0,1.7815919e-05,0.071387455
79.0,17.0,17.0,1.829506e-05,0.06327854
79.0,15.0,10.0,1.8625953e-05,0.06421439
79.0,13.0,35.0,1.5120011e-05,0.063151285
79.0,17.0,41.0,1.2997218e-05,0.062522516
79.0,12.0,14.0,1.4229235e-05,0.063938305
79.0,16.0,37.0,2.0128255e-05,0.06284891
79.0,36.0,38.0,1.8631217e-05,0.05994771
79.0,28.0,34.0,1.854599e-05,0.061626356
79.0,22.0,14.0,1.6708158e-05,0.0629987
79.0,41.0,37.0,1.6362614e-05,0.06068341
79.0,9.0,31.0,1.6479953e-05,0.06350921
79.0,27.0,29.0,2.2054797e-05,0.060781997
79.0,16.0,9.0,1.5833086e-05,0.064250454
79.0,12.0,33.0,1.6245083e-05,0.06326608
79.0,41.0,14.0,1.3804842e-05,0.07070641
79.0,35.0,14.0,1.40331795e-05,0.060616177
79.0,32.0,29.0,1.7567078e-05,0.068970785
79.0,11.0,27.0,1.8552448e-05,0.06346135
79.0,9.0,28.0,1.4866024e-05,0.06357215
79.0,35.0,41.0,1.3801364e-05,0.05994336
79.0,26.0,24.0,1.5105106e-05,0.062034827
79.0,33.0,14.0,1.4728061e-05,0.061002176
79.0,39.0,35.0,2.247791e-05,0.06005488
79.0,41.0,13.0,1.4731836e-05,0.071735546
79.0,28.0,23.0,1.5136265e-05,0.061502796
79.0,33.0,29.0,1.7416387e-05,0.07149123
79.0,24.0,23.0,1.3282682e-05,0.06251006
79.0,15.0,20.0,1.4045242e-05,0.06334458
79.0,10.0,36.0,1.6668093e-05,0.06333719
79.0,36.0,22.0,1.7710907e-05,0.071982786
79.0,22.0,21.0,1.7084429e-05,0.0628116
79.0,38.0,41.0,1.5842317e-05,0.060450297
79.0,40.0,26.0,1.3298344e-05,0.060404044
79.0,7.0,18.0,1.2251714e-05,0.064167306
79.0,10.0,27.0,1.7065002e-05,0.06352739
79.0,12.0,35.0,1.6481665e-05,0.063222155
79.0,24.0,11.0,1.7626164e-05,0.0629286
79.0,28.0,10.0,1.6803353e-05,0.06261043
79.0,37.0,15.0,1.7277665e-05,0.06613056
79.0,24.0,39.0,1.4189725e-05,0.060127717
79.0,30.0,15.0,1.2826364e-05,0.061942678
79.0,26.0,40.0,1.3688085e-05,0.06277935
79.0,16.0,40.0,1.3130846e-05,0.06272708
79.0,34.0,38.0,1.7493074e-05,0.061432164
79.0,32.0,15.0,1.6302527e-05,0.061244052
79.0,26.0,10.0,1.4872405e-05,0.062797055
79.0,36.0,27.0,1.7450162e-05,0.06870179
79.0,18.0,16.0,1.6853377e-05,0.0632333
79.0,23.0,12.0,2.2564265e-05,0.06297694
79.0,38.0,31.0,1.6373315e-05,0.06030969
79.0,42.0,19.0,1.7008675e-05,0.06171314
79.0,9.0,41.0,1.2652072e-05,0.06329642
79.0,22.0,35.0,1.4459644e-05,0.06187908
79.0,42.0,36.0,1.3864831e-05,0.060780566
79.0,34.0,27.0,1.5579568e-05,0.071761355
79.0,15.0,14.0,1.6498361e-05,0.0635439
79.0,15.0,7.0,1.3947279e-05,0.06632893
79.0,21.0,13.0,1.8017974e-05,0.06309734
79.0,11.0,34.0,1.326735e-05,0.063312694
79.0,23.0,31.0,1.6860935e-05,0.06207655
79.0,39.0,12.0,1.5849266e-05,0.0694745
79.0,41.0,9.0,1.4882732e-05,0.07200943
79.0,12.0,18.0,1.3768491e-05,0.063612506
79.0,34.0,11.0,1.3976824e-05,0.061119955
79.0,14.0,32.0,1.7895267e-05,0.06314914
79.0,27.0,30.0,1.8626535e-05,0.060570937
79.0,21.0,41.0,1.5953525e-05,0.061227124
79.0,18.0,21.0,1.8575367e-05,0.06311779
79.0,23.0,7.0,1.390204e-05,0.06319879
79.0,38.0,28.0,1.495932e-05,0.061950844
79.0,14.0,39.0,1.2762194e-05,0.06296943
79.0,14.0,37.0,1.588377e-05,0.06302582
79.0,11.0,18.0,1.6468868e-05,0.063694105
79.0,33.0,32.0,1.3539348e-05,0.070684716
79.0,13.0,32.0,1.9849018e-05,0.06321995
79.0,24.0,28.0,1.4150302e-05,0.06213395
79.0,18.0,17.0,2.1770999e-05,0.06320892
79.0,31.0,11.0,1.4911844e-05,0.062094968
79.0,42.0,42.0,1.1370126e-05,0.06121282
79.0,34.0,8.0,1.8345809e-05,0.061599653
79.0,23.0,25.0,1.1330347e-05,0.06254433
79.0,18.0,33.0,1.4069698e-05,0.06279062
79.0,19.0,38.0,1.6854e-05,0.062363785
79.0,31.0,39.0,1.6866095e-05,0.06794922
79.0,26.0,18.0,2.0866086e-05,0.062494915
79.0,30.0,32.0,1.5361169e-05,0.06572913
79.0,8.0,41.0,1.4535227e-05,0.06336503
79.0,14.0,8.0,1.5896769e-05,0.06614576
79.0,39.0,10.0,1.9090414e-05,0.065973386
79.0,27.0,35.0,1.930751e-05,0.060596686
79.0,27.0,34.0,1.9994475e-05,0.06028573
79.0,38.0,30.0,1.8176102e-05,0.060687464
79.0,19.0,27.0,1.3389795e-05,0.06289266
79.0,32.0,19.0,1.8031995e-05,0.06054781
79.0,25.0,9.0,1.4323861e-05,0.06291108
79.0,41.0,33.0,1.3540892e-05,0.06029151
79.0,11.0,25.0,1.5754355e-05,0.06350325
79.0,21.0,7.0,1.5761856e-05,0.06348948
79.0,17.0,19.0,2.0698055e-05,0.063231215
79.0,29.0,32.0,1.7692813e-05,0.062121253
79.0,39.0,37.0,1.7259195e-05,0.06025819
79.0,30.0,8.0,1.4936405e-05,0.062464695
79.0,26.0,21.0,1.5870108e-05,0.062307697
79.0,29.0,33.0,1.8171155e-05,0.06337802
79.0,28.0,20.0,1.4515913e-05,0.061931115
79.0,28.0,30.0,2.0044079e-05,0.060254555
79.0,30.0,40.0,1.8288185e-05,0.06944452
79.0,9.0,8.0,1.3376825e-05,0.064521655
79.0,30.0,41.0,1.9447745e-05,0.0682966
79.0,22.0,31.0,2.0181858e-05,0.062317412
79.0,29.0,27.0,1.945387e-05,0.060346108
79.0,26.0,19.0,1.6082493e-05,0.062439185
79.0,17.0,20.0,1.9069354e-05,0.06320922
79.0,15.0,11.0,1.7915363e-05,0.06392132
79.0,39.0,42.0,1.1737963e-05,0.060747188
79.0,34.0,18.0,1.6484746e-05,0.061009567
79.0,34.0,37.0,1.8240908e-05,0.06218944
79.0,15.0,37.0,2.1357466e-05,0.06294243
79.0,17.0,15.0,1.3542384e-05,0.0633332
79.0,21.0,20.0,1.672603e-05,0.0629227
79.0,26.0,15.0,1.45298745e-05,0.06262939
79.0,8.0,22.0,1.4202735e-05,0.063779935
79.0,10.0,30.0,1.8659508e-05,0.06346415
79.0,14.0,14.0,1.6728241e-05,0.06365071
79.0,21.0,42.0,1.3151233e-05,0.060996156
79.0,39.0,39.0,1.7672119e-05,0.060465317
79.0,7.0,41.0,1.4012427e-05,0.06343262
79.0,35.0,17.0,1.866674e-05,0.0620421
79.0,20.0,21.0,2.0914464e-05,0.06297378
79.0,41.0,35.0,1.5041066e-05,0.060495894
79.0,22.0,40.0,1.7022974e-05,0.060916346
79.0,12.0,31.0,1.7985558e-05,0.06330924
79.0,38.0,25.0,1.6883283e-05,0.0651968
79.0,27.0,28.0,1.8673041e-05,0.060996037
79.0,14.0,16.0,1.4540372e-05,0.06353085
79.0,26.0,29.0,1.7709357e-05,0.0612729
79.0,20.0,34.0,1.30854005e-05,0.06247429
79.0,9.0,30.0,1.8315926e-05,0.06353043
79.0,32.0,20.0,1.5875754e-05,0.060451787
79.0,19.0,22.0,1.962541e-05,0.063023195
79.0,32.0,18.0,1.7736982e-05,0.060699027
79.0,13.0,33.0,1.9452948e-05,0.06319694
79.0,13.0,9.0,1.9075773e-05,0.06597333
79.0,27.0,39.0,1.5555086e-05,0.06503682
79.0,30.0,21.0,1.5160797e-05,0.060998004
79.0,34.0,21.0,1.682313e-05,0.06388025
79.0,17.0,10.0,1.2943682e-05,0.06370936
79.0,37.0,34.0,2.256963e-05,0.060147148
79.0,37.0,22.0,1.5716862e-05,0.071613535
79.0,38.0,26.0,1.6791993e-05,0.0639544
79.0,27.0,32.0,1.6144972e-05,0.060239714
79.0,16.0,19.0,1.6957283e-05,0.06329988
79.0,18.0,28.0,1.3299119e-05,0.062947735
79.0,14.0,10.0,2.0782283e-05,0.06460552
79.0,21.0,29.0,1.7672412e-05,0.062611744
79.0,33.0,36.0,2.031719e-05,0.065877065
79.0,31.0,36.0,1.7062606e-05,0.07095222
79.0,14.0,9.0,1.999699e-05,0.06524591
79.0,35.0,36.0,1.6776834e-05,0.061222654
79.0,27.0,42.0,1.2085359e-05,0.06960045
79.0,7.0,13.0,1.4183564e-05,0.06693326
79.0,17.0,18.0,2.0728416e-05,0.0632544
79.0,40.0,30.0,1.25916185e-05,0.059862714
79.0,17.0,27.0,1.3900337e-05,0.06304984
79.0,12.0,8.0,1.2978067e-05,0.06776516
79.0,38.0,35.0,2.4661707e-05,0.059907597
79.0,28.0,31.0,1.690336e-05,0.060266595
79.0,20.0,28.0,1.5854132e-05,0.062768504
79.0,15.0,36.0,1.9485222e-05,0.062971994
79.0,23.0,10.0,1.4728425e-05,0.06303756
79.0,31.0,33.0,1.6097752e-05,0.07072161
79.0,38.0,12.0,1.4553105e-05,0.06519799
79.0,7.0,36.0,1.3088983e-05,0.063537344
79.0,16.0,21.0,1.6502521e-05,0.06325553
79.0,36.0,33.0,1.8017146e-05,0.06167678
79.0,30.0,22.0,1.6245325e-05,0.060801785
79.0,39.0,29.0,7.527403e-06,0.060206097
79.0,47.0,17.0,4.071381e-09,0.059969705
79.0,7.0,16.0,1.5495203e-06,0.06469695
79.0,49.0,28.0,0.0,0.06124429
79.0,43.0,23.0,2.80497e-06,0.05981044
79.0,47.0,10.0,2.992739e-09,0.06023137
79.0,34.0,49.0,0.0,0.060386162
79.0,34.0,45.0,5.9449768e-08,0.060013752
79.0,40.0,49.0,0.0,0.061388236
79.0,44.0,41.0,8.000405e-07,0.061403435
79.0,8.0,49.0,0.0,0.063181564
79.0,21.0,4.0,2.3328435e-07,0.0645812
79.0,18.0,0.0,0.0,0.059439402
79.0,4.0,46.0,0.0,0.06352697
79.0,30.0,14.0,8.03224e-06,0.062047284
79.0,13.0,28.0,1.4328448e-05,0.06330679
79.0,38.0,4.0,3.8314777e-08,0.06078122
79.0,11.0,21.0,2.0045165e-06,0.063594386
79.0,28.0,36.0,1.1742239e-05,0.06417327
79.0,1.0,27.0,0.0,0.06413947
79.0,40.0,2.0,4.63044e-09,0.060841125
79.0,0.0,18.0,0.0,0.06768648
79.0,0.0,15.0,0.0,0.064404055
79.0,44.0,7.0,5.125755e-07,0.0709285
79.0,45.0,49.0,0.0,0.061956804
79.0,28.0,3.0,2.2664224e-08,0.062941596
79.0,7.0,0.0,0.0,0.043915015
79.0,0.0,43.0,0.0,0.063852236
79.0,47.0,22.0,2.197974e-09,0.060485702
79.0,35.0,44.0,3.1020625e-07,0.06009982
79.0,44.0,20.0,1.048839e-06,0.059793632
79.0,14.0,47.0,1.9990807e-09,0.062635586
79.0,46.0,22.0,1.7507515e-08,0.060269397
79.0,8.0,44.0,4.826435e-07,0.063298926
79.0,49.0,36.0,0.0,0.061698
79.0,47.0,2.0,0.0,0.06838523
79.0,4.0,29.0,4.2073008e-08,0.06388067
79.0,36.0,48.0,0.0,0.06071059
79.0,46.0,24.0,2.1874394e-08,0.06047116
79.0,4.0,19.0,2.3861958e-07,0.06461249
80.0,28.0,23.0,1.5263437e-05,0.05878852
80.0,33.0,29.0,1.7522247e-05,0.067708954
80.0,24.0,23.0,1.3381011e-05,0.059634846
80.0,15.0,20.0,1.415545e-05,0.060439687
80.0,10.0,36.0,1.681649e-05,0.060428124
80.0,40.0,26.0,1.3407735e-05,0.05931608
80.0,22.0,21.0,1.7222113e-05,0.059908014
80.0,38.0,41.0,1.5976453e-05,0.05938397
80.0,7.0,18.0,1.2323461e-05,0.06128822
80.0,16.0,9.0,1.5972553e-05,0.061382156
80.0,36.0,22.0,1.7832579e-05,0.06828134
80.0,41.0,13.0,1.4834363e-05,0.06993793
80.0,19.0,48.0,1.3578076e-10,0.05809645
80.0,26.0,24.0,1.5190285e-05,0.059234064
80.0,35.0,41.0,1.3906821e-05,0.05861477
80.0,9.0,28.0,1.498907e-05,0.060669582
80.0,11.0,27.0,1.871468e-05,0.060556155
80.0,32.0,29.0,1.770797e-05,0.06391661
80.0,35.0,14.0,1.4149206e-05,0.05764882
80.0,41.0,14.0,1.389878e-05,0.06941907
80.0,12.0,33.0,1.6392247e-05,0.06035636
80.0,10.0,27.0,1.7202128e-05,0.060623746
80.0,18.0,33.0,1.417424e-05,0.059892934
80.0,27.0,29.0,2.22423e-05,0.058157604
80.0,33.0,14.0,1.4853342e-05,0.058323544
80.0,9.0,31.0,1.6623666e-05,0.060604494
80.0,36.0,38.0,1.8804009e-05,0.058633547
80.0,24.0,13.0,1.905934e-05,0.059966784
80.0,24.0,11.0,1.777723e-05,0.060021978
80.0,38.0,28.0,1.5080363e-05,0.061258834
80.0,12.0,35.0,1.6619197e-05,0.06031124
80.0,39.0,35.0,2.2654309e-05,0.058806222
80.0,22.0,14.0,1.685463e-05,0.060090523
80.0,28.0,34.0,1.8704342e-05,0.057792824
80.0,19.0,38.0,1.6993183e-05,0.059526604
80.0,16.0,37.0,2.0297126e-05,0.059948605
80.0,12.0,14.0,1.4333937e-05,0.061055344
80.0,17.0,41.0,1.3055512e-05,0.059663158
80.0,13.0,35.0,1.5254153e-05,0.060240787
80.0,15.0,10.0,1.8794268e-05,0.061344545
80.0,17.0,17.0,1.8454335e-05,0.06037317
80.0,32.0,33.0,1.7964046e-05,0.068755016
80.0,20.0,24.0,1.4571835e-05,0.059988182
80.0,28.0,17.0,1.4842467e-05,0.059384745
80.0,30.0,7.0,1.5182727e-05,0.059625965
80.0,18.0,24.0,1.4681326e-05,0.0601394
80.0,33.0,28.0,1.5772486e-05,0.06637834
80.0,16.0,38.0,1.9377514e-05,0.059915286
80.0,31.0,7.0,1.5591511e-05,0.059508007
80.0,13.0,10.0,2.1539106e-05,0.062274497
80.0,22.0,17.0,1.6354572e-05,0.060015123
80.0,41.0,37.0,1.6490958e-05,0.059740823
80.0,31.0,39.0,1.7010234e-05,0.06712346
80.0,14.0,10.0,2.0964719e-05,0.06174479
80.0,37.0,22.0,1.5809217e-05,0.06953691
80.0,28.0,31.0,1.7061842e-05,0.057371955
80.0,30.0,22.0,1.6366399e-05,0.05815218
80.0,38.0,35.0,2.4881776e-05,0.058583718
80.0,17.0,27.0,1.4007833e-05,0.06014053
80.0,40.0,30.0,1.2685656e-05,0.058536153
80.0,7.0,13.0,1.4269357e-05,0.06399213
80.0,27.0,42.0,1.2159053e-05,0.06504856
80.0,35.0,36.0,1.6939042e-05,0.06034724
80.0,14.0,9.0,2.0170428e-05,0.062387925
80.0,31.0,36.0,1.7201288e-05,0.06873278
80.0,33.0,36.0,2.046709e-05,0.06537609
80.0,22.0,40.0,1.7134958e-05,0.058314543
80.0,41.0,35.0,1.5165483e-05,0.05947433
80.0,20.0,21.0,2.1093103e-05,0.060065012
80.0,26.0,21.0,1.5994818e-05,0.059459012
80.0,30.0,8.0,1.5040826e-05,0.059583407
80.0,39.0,37.0,1.7427637e-05,0.059108537
80.0,29.0,32.0,1.7844648e-05,0.058085363
80.0,17.0,19.0,2.0877773e-05,0.06032477
80.0,21.0,7.0,1.5868332e-05,0.06059895
80.0,11.0,25.0,1.587596e-05,0.060600203
80.0,41.0,33.0,1.3642292e-05,0.0591744
80.0,25.0,9.0,1.444137e-05,0.06000493
80.0,20.0,28.0,1.5978938e-05,0.059870284
80.0,15.0,36.0,1.9649126e-05,0.060064178
80.0,23.0,10.0,1.485591e-05,0.06013171
80.0,31.0,33.0,1.6229566e-05,0.066442
80.0,37.0,34.0,2.2776487e-05,0.058935564
80.0,17.0,10.0,1.3054814e-05,0.060822587
80.0,34.0,21.0,1.6960457e-05,0.059282284
80.0,30.0,21.0,1.5267915e-05,0.05833928
80.0,27.0,39.0,1.5614329e-05,0.06010894
80.0,13.0,9.0,1.9242461e-05,0.063095436
80.0,13.0,33.0,1.9616955e-05,0.060286622
80.0,19.0,22.0,1.9791669e-05,0.060114186
80.0,32.0,20.0,1.6006094e-05,0.057682138
80.0,9.0,30.0,1.8463756e-05,0.06062607
80.0,20.0,34.0,1.3184079e-05,0.059615057
80.0,38.0,26.0,1.6930775e-05,0.06350772
80.0,26.0,29.0,1.7860813e-05,0.058602374
80.0,27.0,28.0,1.8842662e-05,0.058355372
80.0,38.0,25.0,1.7022241e-05,0.06478231
80.0,12.0,31.0,1.8147737e-05,0.060400706
80.0,32.0,18.0,1.7860888e-05,0.058027428
80.0,39.0,12.0,1.5973392e-05,0.06424527
80.0,12.0,8.0,1.30839635e-05,0.06455962
80.0,21.0,29.0,1.7815077e-05,0.05972944
80.0,36.0,33.0,1.8176423e-05,0.060914855
80.0,16.0,21.0,1.6644137e-05,0.060348015
80.0,7.0,36.0,1.3148613e-05,0.060631435
80.0,38.0,12.0,1.4670366e-05,0.060275894
80.0,14.0,16.0,1.4655125e-05,0.06063209
80.0,41.0,9.0,1.4999573e-05,0.067534134
80.0,23.0,31.0,1.696858e-05,0.059278887
80.0,34.0,11.0,1.4087236e-05,0.058427673
80.0,32.0,35.0,2.0427562e-05,0.06851755
80.0,19.0,7.0,1.1408937e-05,0.061100703
80.0,36.0,35.0,1.7699e-05,0.059490006
80.0,28.0,8.0,1.5690912e-05,0.059785407
80.0,36.0,28.0,1.4924259e-05,0.06676249
80.0,17.0,24.0,1.5699181e-05,0.060210984
80.0,12.0,25.0,1.581774e-05,0.060532313
80.0,26.0,37.0,1.48031895e-05,0.05723534
80.0,42.0,23.0,1.0547152e-05,0.05871324
80.0,24.0,36.0,1.3241601e-05,0.058163922
80.0,36.0,23.0,1.5730773e-05,0.069091484
80.0,8.0,35.0,1.5876869e-05,0.06058578
80.0,23.0,23.0,1.3410949e-05,0.059749525
80.0,42.0,37.0,1.5054299e-05,0.059989136
80.0,37.0,36.0,2.1551634e-05,0.05859671
80.0,12.0,28.0,1.8977944e-05,0.060466688
80.0,15.0,12.0,1.754119e-05,0.06084923
80.0,27.0,16.0,1.4677032e-05,0.05958579
80.0,32.0,36.0,2.0176994e-05,0.06782149
80.0,20.0,9.0,1.2461632e-05,0.06048463
80.0,23.0,11.0,1.9837053e-05,0.06009851
80.0,27.0,12.0,1.644875e-05,0.05974261
80.0,12.0,36.0,1.5455076e-05,0.06028877
80.0,21.0,39.0,1.8249453e-05,0.05891798
80.0,12.0,30.0,1.8569051e-05,0.06042258
80.0,22.0,38.0,1.702749e-05,0.058696847
80.0,35.0,26.0,1.622868e-05,0.06921099
80.0,39.0,19.0,1.2664657e-05,0.06899266
80.0,15.0,33.0,1.708938e-05,0.060141604
80.0,37.0,26.0,1.6275997e-05,0.06642471
80.0,16.0,8.0,1.6628042e-05,0.061901074
80.0,28.0,28.0,2.1859567e-05,0.057882708
80.0,10.0,18.0,1.7405653e-05,0.060892444
80.0,17.0,38.0,1.5532554e-05,0.059810083
80.0,36.0,15.0,1.837336e-05,0.058445733
80.0,38.0,38.0,1.8054981e-05,0.05892233
80.0,7.0,12.0,1.4800715e-05,0.06469773
80.0,40.0,28.0,1.2809906e-05,0.05866794
